dyad,speaker,session,sentence,duration(s),size(K),file_name
1920,19,main0,79,5.67,488.24,d1920_19_main0_79_mono.wav
0910,9,main0,75,4.13,356.12,d0910_9_main0_75_mono.wav
1718,18,main0,8,5.1,439.15,d1718_18_main0_8_mono.wav
1718,18,main0,30,4.95,426.57,d1718_18_main0_30_mono.wav
1516,16,main0,38,7.6,654.82,d1516_16_main0_38_mono.wav
1516,15,main0,7,7.45,641.56,d1516_15_main0_7_mono.wav
1516,16,main0,2,6.27,540.44,d1516_16_main0_2_mono.wav
1314,13,main0,57,4.52,389.54,d1314_13_main0_57_mono.wav
1516,15,main0,55,5.65,486.78,d1516_15_main0_55_mono.wav
1920,20,main0,22,3.97,341.9,d1920_20_main0_22_mono.wav
1112,11,main0,33,6.91,595.57,d1112_11_main0_33_mono.wav
1516,16,main0,52,7.9,680.32,d1516_16_main0_52_mono.wav
1112,12,main0,34,4.2,361.89,d1112_12_main0_34_mono.wav
1920,19,main0,13,2.68,231.22,d1920_19_main0_13_mono.wav
0506,6,main0,28,5.77,497.03,d0506_6_main0_28_mono.wav
0304,3,main0,3,3.65,314.34,d0304_3_main0_3_mono.wav
1718,18,main0,80,4.5,387.76,d1718_18_main0_80_mono.wav
0304,3,main0,53,4.55,392.03,d0304_3_main0_53_mono.wav
0304,4,main0,48,7.3,628.9,d0304_4_main0_48_mono.wav
1718,17,main0,45,4.42,380.58,d1718_17_main0_45_mono.wav
0102,1,main0,49,6.86,591.26,d0102_1_main0_49_mono.wav
0506,5,main0,67,3.69,317.79,d0506_5_main0_67_mono.wav
0910,10,main0,48,6.67,574.55,d0910_10_main0_48_mono.wav
0506,6,main0,60,6.77,583.59,d0506_6_main0_60_mono.wav
1718,18,main0,12,5.08,437.86,d1718_18_main0_12_mono.wav
0910,9,main0,57,4.43,381.87,d0910_9_main0_57_mono.wav
1718,17,main0,3,3.15,271.45,d1718_17_main0_3_mono.wav
0304,3,main0,25,5.47,471.1,d0304_3_main0_25_mono.wav
1718,17,main0,33,6.4,551.21,d1718_17_main0_33_mono.wav
0506,5,main0,11,5.47,471.53,d0506_5_main0_11_mono.wav
1314,13,main0,69,5.37,462.58,d1314_13_main0_69_mono.wav
1314,14,main0,72,5.14,442.59,d1314_14_main0_72_mono.wav
0506,6,main0,16,5.19,447.16,d0506_6_main0_16_mono.wav
0910,9,main0,21,3.57,307.28,d0910_9_main0_21_mono.wav
1718,18,main0,64,3.13,270.07,d1718_18_main0_64_mono.wav
0102,2,main0,38,6.25,538.46,d0102_2_main0_38_mono.wav
0506,5,main0,59,6.3,543.03,d0506_5_main0_59_mono.wav
0910,10,main0,76,4.88,420.46,d0910_10_main0_76_mono.wav
1314,13,main0,21,2.9,250.09,d1314_13_main0_21_mono.wav
0304,4,main0,76,5.3,456.55,d0304_4_main0_76_mono.wav
1920,20,main0,54,5.28,455.08,d1920_20_main0_54_mono.wav
1516,15,main0,23,7.82,673.26,d1516_15_main0_23_mono.wav
0102,1,main0,77,7.62,656.2,d0102_1_main0_77_mono.wav
1112,11,main0,45,5.65,486.69,d1112_11_main0_45_mono.wav
1314,13,main0,9,3.19,274.81,d1314_13_main0_9_mono.wav
1516,16,main0,24,6.51,561.11,d1516_16_main0_24_mono.wav
0102,2,main0,70,4.99,429.42,d0102_2_main0_70_mono.wav
0910,9,main0,69,5.83,502.37,d0910_9_main0_69_mono.wav
1112,12,main0,42,3.75,323.13,d1112_12_main0_42_mono.wav
1920,19,main0,65,6.77,582.82,d1920_19_main0_65_mono.wav
1718,18,main0,18,5.03,433.29,d1718_18_main0_18_mono.wav
1112,12,main0,76,4.55,391.86,d1112_12_main0_76_mono.wav
1718,17,main0,9,3.19,274.38,d1718_17_main0_9_mono.wav
1516,16,main0,10,5.87,505.3,d1516_16_main0_10_mono.wav
0102,2,main0,44,8.64,744.66,d0102_2_main0_44_mono.wav
1920,19,main0,51,4.61,397.54,d1920_19_main0_51_mono.wav
1314,13,main0,15,4.32,372.31,d1314_13_main0_15_mono.wav
0910,10,main0,42,4.94,425.11,d0910_10_main0_42_mono.wav
0304,3,main0,59,6.9,594.27,d0304_3_main0_59_mono.wav
1112,11,main0,71,4.45,383.59,d1112_11_main0_71_mono.wav
0304,4,main0,42,5.18,446.38,d0304_4_main0_42_mono.wav
1920,20,main0,60,5.98,515.46,d1920_20_main0_60_mono.wav
1516,15,main0,17,8.95,770.85,d1516_15_main0_17_mono.wav
0102,1,main0,43,7.86,676.62,d0102_1_main0_43_mono.wav
1920,19,main0,19,4.4,378.86,d1920_19_main0_19_mono.wav
0506,6,main0,22,3.56,306.33,d0506_6_main0_22_mono.wav
0304,3,main0,9,3.55,305.81,d0304_3_main0_9_mono.wav
1516,16,main0,58,5.45,469.55,d1516_16_main0_58_mono.wav
0910,9,main0,15,5.58,481.01,d0910_9_main0_15_mono.wav
1718,18,main0,50,3.55,305.99,d1718_18_main0_50_mono.wav
1920,20,main0,28,4.85,417.53,d1920_20_main0_28_mono.wav
1112,11,main0,39,5.68,489.36,d1112_11_main0_39_mono.wav
0304,3,main0,11,5.27,453.62,d0304_3_main0_11_mono.wav
1314,14,main0,46,5.04,434.15,d1314_14_main0_46_mono.wav
1516,16,main0,8,8.22,707.71,d1516_16_main0_8_mono.wav
0506,5,main0,25,4.24,364.99,d0506_5_main0_25_mono.wav
1920,19,main0,1,4.86,418.65,d1920_19_main0_1_mono.wav
0506,6,main0,54,5.12,441.3,d0506_6_main0_54_mono.wav
1314,13,main0,3,2.97,255.86,d1314_13_main0_3_mono.wav
1718,18,main0,26,6.2,534.07,d1718_18_main0_26_mono.wav
0910,9,main0,63,3.9,335.88,d0910_9_main0_63_mono.wav
1112,12,main0,48,4.12,354.82,d1112_12_main0_48_mono.wav
1718,17,main0,71,3.63,313.05,d1718_17_main0_71_mono.wav
1516,15,main0,29,5.33,459.48,d1516_15_main0_29_mono.wav
0304,3,main0,67,4.99,429.59,d0304_3_main0_67_mono.wav
1314,14,main0,30,4.67,402.46,d1314_14_main0_30_mono.wav
0506,5,main0,53,3.3,284.62,d0506_5_main0_53_mono.wav
0102,2,main0,32,3.9,336.31,d0102_2_main0_32_mono.wav
1516,16,main0,66,4.76,410.38,d1516_16_main0_66_mono.wav
1920,19,main0,27,5.97,513.91,d1920_19_main0_27_mono.wav
1314,13,main0,63,3.69,317.7,d1314_13_main0_63_mono.wav
0910,10,main0,34,4.82,414.86,d0910_10_main0_34_mono.wav
1314,14,main0,78,5.29,455.69,d1314_14_main0_78_mono.wav
0102,1,main0,35,4.12,355.0,d0102_1_main0_35_mono.wav
1516,15,main0,61,7.35,633.12,d1516_15_main0_61_mono.wav
0304,4,main0,34,5.27,453.62,d0304_4_main0_34_mono.wav
1920,20,main0,16,5.1,439.15,d1920_20_main0_16_mono.wav
1718,17,main0,39,5.67,487.99,d1718_17_main0_39_mono.wav
1516,16,main0,54,6.0,516.75,d1516_16_main0_54_mono.wav
1112,12,main0,32,3.02,260.08,d1112_12_main0_32_mono.wav
0910,9,main0,19,5.55,478.43,d0910_9_main0_19_mono.wav
1920,19,main0,15,4.64,399.53,d1920_19_main0_15_mono.wav
0304,3,main0,5,4.98,429.41,d0304_3_main0_5_mono.wav
0506,5,main0,29,2.96,254.65,d0506_5_main0_29_mono.wav
1314,13,main0,51,6.12,527.35,d1314_13_main0_51_mono.wav
1516,15,main0,1,8.34,718.13,d1516_15_main0_1_mono.wav
1516,16,main0,4,6.45,555.51,d1516_16_main0_4_mono.wav
1920,20,main0,24,5.45,469.55,d1920_20_main0_24_mono.wav
1516,15,main0,53,4.45,383.51,d1516_15_main0_53_mono.wav
1112,11,main0,35,4.79,412.36,d1112_11_main0_35_mono.wav
0506,6,main0,66,4.19,360.77,d0506_6_main0_66_mono.wav
0910,9,main0,51,5.31,457.75,d0910_9_main0_51_mono.wav
1718,18,main0,14,3.63,312.88,d1718_18_main0_14_mono.wav
0102,2,main0,48,5.79,498.49,d0102_2_main0_48_mono.wav
1718,17,main0,5,4.57,393.58,d1718_17_main0_5_mono.wav
0304,3,main0,55,5.32,458.27,d0304_3_main0_55_mono.wav
1718,17,main0,43,5.43,468.09,d1718_17_main0_43_mono.wav
0506,5,main0,61,5.17,445.26,d0506_5_main0_61_mono.wav
1314,13,main0,19,3.87,333.38,d1314_13_main0_19_mono.wav
0506,6,main0,10,7.37,635.1,d0506_6_main0_10_mono.wav
1718,18,main0,62,3.75,322.96,d1718_18_main0_62_mono.wav
0910,9,main0,27,7.63,657.32,d0910_9_main0_27_mono.wav
0304,3,main0,23,7.53,648.88,d0304_3_main0_23_mono.wav
0304,4,main0,38,7.27,626.14,d0304_4_main0_38_mono.wav
1718,17,main0,35,4.49,386.44,d1718_17_main0_35_mono.wav
0102,1,main0,39,6.45,555.34,d0102_1_main0_39_mono.wav
0506,5,main0,17,5.71,491.52,d0506_5_main0_17_mono.wav
0910,10,main0,38,6.75,581.44,d0910_10_main0_38_mono.wav
1314,14,main0,74,4.97,428.21,d1314_14_main0_74_mono.wav
1516,16,main0,22,4.82,415.2,d1516_16_main0_22_mono.wav
0102,2,main0,76,5.38,463.78,d0102_2_main0_76_mono.wav
1112,12,main0,44,8.07,694.79,d1112_12_main0_44_mono.wav
1920,19,main0,63,4.35,374.72,d1920_19_main0_63_mono.wav
0506,6,main0,58,4.67,402.71,d0506_6_main0_58_mono.wav
1314,13,main0,27,5.96,513.05,d1314_13_main0_27_mono.wav
0910,10,main0,70,4.79,412.28,d0910_10_main0_70_mono.wav
1516,15,main0,25,6.39,550.09,d1516_15_main0_25_mono.wav
0102,1,main0,71,4.72,406.33,d0102_1_main0_71_mono.wav
0304,4,main0,70,5.22,449.31,d0304_4_main0_70_mono.wav
1920,20,main0,52,7.15,615.89,d1920_20_main0_52_mono.wav
1112,11,main0,43,6.18,532.69,d1112_11_main0_43_mono.wav
0910,10,main0,44,10.35,891.43,d0910_10_main0_44_mono.wav
1314,13,main0,13,2.87,247.33,d1314_13_main0_13_mono.wav
1112,11,main0,77,6.67,574.38,d1112_11_main0_77_mono.wav
1516,15,main0,11,7.4,637.51,d1516_15_main0_11_mono.wav
0102,1,main0,45,6.5,559.91,d0102_1_main0_45_mono.wav
0304,4,main0,44,9.52,819.6,d0304_4_main0_44_mono.wav
1718,17,main0,49,5.48,472.22,d1718_17_main0_49_mono.wav
1920,20,main0,66,4.2,361.63,d1920_20_main0_66_mono.wav
1112,12,main0,70,3.27,281.35,d1112_12_main0_70_mono.wav
1516,16,main0,16,7.2,620.37,d1516_16_main0_16_mono.wav
0102,2,main0,42,4.38,377.65,d0102_2_main0_42_mono.wav
1920,19,main0,57,4.63,399.1,d1920_19_main0_57_mono.wav
1516,15,main0,59,10.2,878.6,d1516_15_main0_59_mono.wav
0304,3,main0,17,6.73,579.97,d0304_3_main0_17_mono.wav
1314,14,main0,40,3.85,331.91,d1314_14_main0_40_mono.wav
0506,5,main0,23,7.42,639.41,d0506_5_main0_23_mono.wav
0506,6,main0,24,5.84,503.06,d0506_6_main0_24_mono.wav
0910,10,main0,6,7.8,672.05,d0910_10_main0_6_mono.wav
1718,18,main0,56,5.28,454.82,d1718_18_main0_56_mono.wav
1112,12,main0,38,5.78,498.15,d1112_12_main0_38_mono.wav
0910,9,main0,13,3.65,314.6,d0910_9_main0_13_mono.wav
1718,17,main0,77,4.95,426.57,d1718_17_main0_77_mono.wav
1920,20,main0,58,4.67,402.28,d1920_20_main0_58_mono.wav
0304,3,main0,61,6.6,568.43,d0304_3_main0_61_mono.wav
1112,11,main0,49,5.91,509.52,d1112_11_main0_49_mono.wav
1314,14,main0,36,7.21,620.8,d1314_14_main0_36_mono.wav
0506,5,main0,55,5.27,454.13,d0506_5_main0_55_mono.wav
1920,19,main0,69,5.75,495.22,d1920_19_main0_69_mono.wav
1920,19,main0,7,5.16,444.83,d1920_19_main0_7_mono.wav
0506,6,main0,52,6.72,579.03,d0506_6_main0_52_mono.wav
1516,16,main0,28,6.17,531.14,d1516_16_main0_28_mono.wav
1314,13,main0,5,6.22,536.05,d1314_13_main0_5_mono.wav
0910,9,main0,65,6.9,594.36,d0910_9_main0_65_mono.wav
1718,18,main0,20,4.35,374.89,d1718_18_main0_20_mono.wav
0910,10,main0,32,4.79,412.36,d0910_10_main0_32_mono.wav
1314,13,main0,65,6.59,567.92,d1314_13_main0_65_mono.wav
0304,3,main0,29,4.72,406.68,d0304_3_main0_29_mono.wav
0304,4,main0,32,4.6,396.6,d0304_4_main0_32_mono.wav
1920,20,main0,10,5.2,447.76,d1920_20_main0_10_mono.wav
0102,1,main0,33,7.54,649.91,d0102_1_main0_33_mono.wav
1516,15,main0,67,4.79,412.36,d1516_15_main0_67_mono.wav
1718,18,main0,68,4.6,396.08,d1718_18_main0_68_mono.wav
0102,2,main0,34,4.37,376.19,d0102_2_main0_34_mono.wav
1516,16,main0,60,6.92,595.82,d1516_16_main0_60_mono.wav
1920,19,main0,21,2.82,242.68,d1920_19_main0_21_mono.wav
1718,17,main0,55,3.9,336.13,d1718_17_main0_55_mono.wav
0304,4,main0,58,5.12,440.96,d0304_4_main0_58_mono.wav
0102,1,main0,59,7.33,631.57,d0102_1_main0_59_mono.wav
0506,6,main0,8,6.72,579.12,d0506_6_main0_8_mono.wav
0304,3,main0,43,6.47,557.15,d0304_3_main0_43_mono.wav
1920,20,main0,2,5.3,456.55,d1920_20_main0_2_mono.wav
1314,14,main0,14,4.0,344.83,d1314_14_main0_14_mono.wav
0910,10,main0,58,5.87,505.56,d0910_10_main0_58_mono.wav
0506,5,main0,77,4.99,429.76,d0506_5_main0_77_mono.wav
0506,6,main0,70,4.19,360.85,d0506_6_main0_70_mono.wav
0910,9,main0,47,5.37,462.15,d0910_9_main0_47_mono.wav
0910,10,main0,10,4.8,413.39,d0910_10_main0_10_mono.wav
1314,13,main0,47,4.32,371.96,d1314_13_main0_47_mono.wav
1112,11,main0,23,7.03,605.64,d1112_11_main0_23_mono.wav
1112,11,main0,7,5.95,512.53,d1112_11_main0_7_mono.wav
1112,12,main0,2,4.52,389.11,d1112_12_main0_2_mono.wav
0102,1,main0,3,3.98,343.2,d0102_1_main0_3_mono.wav
0102,1,main0,11,6.13,528.38,d0102_1_main0_11_mono.wav
0102,2,main0,6,11.07,953.19,d0102_2_main0_6_mono.wav
1516,15,main0,45,6.24,537.25,d1516_15_main0_45_mono.wav
1920,20,main0,32,5.82,501.34,d1920_20_main0_32_mono.wav
0304,4,main0,10,6.0,517.1,d0304_4_main0_10_mono.wav
1112,12,main0,24,5.18,446.47,d1112_12_main0_24_mono.wav
0102,2,main0,16,6.15,529.76,d0102_2_main0_16_mono.wav
1516,16,main0,42,5.12,441.13,d1516_16_main0_42_mono.wav
0506,6,main0,38,6.91,595.05,d0506_6_main0_38_mono.wav
0910,10,main0,66,4.23,364.38,d0910_10_main0_66_mono.wav
1314,13,main0,31,6.04,520.11,d1314_13_main0_31_mono.wav
0506,5,main0,49,6.21,534.5,d0506_5_main0_49_mono.wav
1112,11,main0,55,5.11,440.1,d1112_11_main0_55_mono.wav
1920,20,main0,44,7.61,655.94,d1920_20_main0_44_mono.wav
0304,4,main0,66,5.15,443.63,d0304_4_main0_66_mono.wav
1516,15,main0,33,7.81,673.0,d1516_15_main0_33_mono.wav
0102,1,main0,67,5.27,453.79,d0102_1_main0_67_mono.wav
0910,9,main0,79,5.8,499.53,d0910_9_main0_79_mono.wav
1718,18,main0,4,4.0,344.57,d1718_18_main0_4_mono.wav
1112,12,main0,52,5.18,446.56,d1112_12_main0_52_mono.wav
1516,16,main0,34,5.6,482.39,d1516_16_main0_34_mono.wav
0102,2,main0,60,7.08,610.21,d0102_2_main0_60_mono.wav
1920,19,main0,75,4.55,392.12,d1920_19_main0_75_mono.wav
1718,17,main0,23,6.25,538.2,d1718_17_main0_23_mono.wav
0304,3,main0,35,4.44,382.21,d0304_3_main0_35_mono.wav
1314,14,main0,62,4.76,409.61,d1314_14_main0_62_mono.wav
1314,13,main0,79,7.08,609.52,d1314_13_main0_79_mono.wav
0102,2,main0,28,5.58,480.84,d0102_2_main0_28_mono.wav
0910,9,main0,31,8.58,739.06,d0910_9_main0_31_mono.wav
1718,18,main0,74,3.77,324.42,d1718_18_main0_74_mono.wav
0506,6,main0,32,4.29,369.55,d0506_6_main0_32_mono.wav
1718,18,main0,40,3.93,338.8,d1718_18_main0_40_mono.wav
1516,16,main0,48,7.09,610.38,d1516_16_main0_48_mono.wav
1112,11,main0,29,4.49,386.44,d1112_11_main0_29_mono.wav
1112,12,main0,8,4.75,409.0,d1112_12_main0_8_mono.wav
0102,1,main0,9,3.32,285.83,d0102_1_main0_9_mono.wav
0910,9,main0,1,6.34,545.95,d0910_9_main0_1_mono.wav
1920,20,main0,38,6.77,582.9,d1920_20_main0_38_mono.wav
1718,17,main0,17,6.13,528.47,d1718_17_main0_17_mono.wav
0506,5,main0,35,4.29,369.72,d0506_5_main0_35_mono.wav
1314,14,main0,56,5.69,489.71,d1314_14_main0_56_mono.wav
0102,2,main0,54,5.85,503.83,d0102_2_main0_54_mono.wav
1112,12,main0,66,5.53,476.44,d1112_12_main0_66_mono.wav
1920,19,main0,41,3.48,300.21,d1920_19_main0_41_mono.wav
1920,20,main0,8,5.38,463.78,d1920_20_main0_8_mono.wav
0910,10,main0,52,6.66,573.95,d0910_10_main0_52_mono.wav
1920,20,main0,70,4.33,373.34,d1920_20_main0_70_mono.wav
0304,4,main0,52,7.41,638.72,d0304_4_main0_52_mono.wav
0102,1,main0,53,5.93,511.15,d0102_1_main0_53_mono.wav
0506,5,main0,7,6.1,525.88,d0506_5_main0_7_mono.wav
0506,6,main0,2,4.12,354.65,d0506_6_main0_2_mono.wav
0304,3,main0,49,7.01,604.18,d0304_3_main0_49_mono.wav
1112,11,main0,61,5.8,499.53,d1112_11_main0_61_mono.wav
0102,2,main0,22,3.77,324.85,d0102_2_main0_22_mono.wav
1516,16,main0,76,5.15,443.63,d1516_16_main0_76_mono.wav
1112,12,main0,10,5.25,452.24,d1112_12_main0_10_mono.wav
1920,19,main0,37,6.18,532.69,d1920_19_main0_37_mono.wav
1314,14,main0,68,5.47,471.45,d1314_14_main0_68_mono.wav
1314,13,main0,73,4.52,389.54,d1314_13_main0_73_mono.wav
0910,10,main0,24,6.62,569.9,d0910_10_main0_24_mono.wav
0102,1,main0,25,5.42,466.71,d0102_1_main0_25_mono.wav
1516,15,main0,71,6.28,541.3,d1516_15_main0_71_mono.wav
1718,17,main0,29,4.83,416.49,d1718_17_main0_29_mono.wav
0304,4,main0,24,6.7,576.96,d0304_4_main0_24_mono.wav
1112,11,main0,17,6.75,581.35,d1112_11_main0_17_mono.wav
0506,6,main0,44,8.72,751.21,d0506_6_main0_44_mono.wav
1718,18,main0,36,7.21,621.49,d1718_18_main0_36_mono.wav
0910,9,main0,73,4.9,422.01,d0910_9_main0_73_mono.wav
1112,12,main0,58,5.75,495.56,d1112_12_main0_58_mono.wav
0304,3,main0,77,6.2,534.15,d0304_3_main0_77_mono.wav
1718,17,main0,61,5.25,451.9,d1718_17_main0_61_mono.wav
1516,15,main0,39,7.61,655.86,d1516_15_main0_39_mono.wav
0506,5,main0,43,6.24,537.86,d0506_5_main0_43_mono.wav
1314,14,main0,20,4.35,375.06,d1314_14_main0_20_mono.wav
0506,6,main0,68,8.54,735.79,d0506_6_main0_68_mono.wav
1920,19,main0,53,3.47,298.67,d1920_19_main0_53_mono.wav
1112,12,main0,74,4.33,373.26,d1112_12_main0_74_mono.wav
0102,2,main0,46,5.92,509.69,d0102_2_main0_46_mono.wav
1516,16,main0,12,7.11,612.88,d1516_16_main0_12_mono.wav
1112,11,main0,73,5.42,466.71,d1112_11_main0_73_mono.wav
0102,1,main0,41,4.32,371.88,d0102_1_main0_41_mono.wav
1516,16,main0,80,5.57,479.99,d1516_16_main0_80_mono.wav
1516,15,main0,15,7.35,633.21,d1516_15_main0_15_mono.wav
1920,20,main0,62,4.4,378.94,d1920_20_main0_62_mono.wav
0304,4,main0,40,4.95,426.4,d0304_4_main0_40_mono.wav
1314,13,main0,17,6.34,546.21,d1314_13_main0_17_mono.wav
0910,10,main0,40,4.7,404.87,d0910_10_main0_40_mono.wav
0910,10,main0,2,6.08,523.99,d0910_10_main0_2_mono.wav
1718,18,main0,52,7.08,610.04,d1718_18_main0_52_mono.wav
0910,9,main0,17,6.57,565.68,d0910_9_main0_17_mono.wav
0506,6,main0,20,4.82,415.38,d0506_6_main0_20_mono.wav
1314,14,main0,44,7.12,613.57,d1314_14_main0_44_mono.wav
0506,5,main0,27,5.75,495.65,d0506_5_main0_27_mono.wav
0304,3,main0,13,3.3,284.28,d0304_3_main0_13_mono.wav
0102,2,main0,78,6.73,579.97,d0102_2_main0_78_mono.wav
1314,13,main0,1,5.59,481.18,d1314_13_main0_1_mono.wav
0910,9,main0,61,5.53,476.44,d0910_9_main0_61_mono.wav
1718,18,main0,24,5.18,446.56,d1718_18_main0_24_mono.wav
1920,19,main0,3,3.6,310.21,d1920_19_main0_3_mono.wav
0506,6,main0,56,8.09,696.77,d0506_6_main0_56_mono.wav
1314,14,main0,32,3.27,281.87,d1314_14_main0_32_mono.wav
1314,13,main0,29,3.62,312.02,d1314_13_main0_29_mono.wav
0506,5,main0,51,4.34,373.6,d0506_5_main0_51_mono.wav
1718,17,main0,73,4.43,382.04,d1718_17_main0_73_mono.wav
0304,3,main0,65,7.05,607.11,d0304_3_main0_65_mono.wav
1920,19,main0,25,4.28,369.04,d1920_19_main0_25_mono.wav
0910,9,main0,29,3.54,304.61,d0910_9_main0_29_mono.wav
1516,16,main0,64,4.63,399.18,d1516_16_main0_64_mono.wav
0102,2,main0,30,7.05,607.54,d0102_2_main0_30_mono.wav
1920,20,main0,14,4.87,419.08,d1920_20_main0_14_mono.wav
0304,4,main0,36,9.2,792.46,d0304_4_main0_36_mono.wav
1516,15,main0,63,5.1,439.32,d1516_15_main0_63_mono.wav
0102,1,main0,37,7.83,674.72,d0102_1_main0_37_mono.wav
1314,13,main0,61,5.32,458.18,d1314_13_main0_61_mono.wav
0910,10,main0,36,10.36,892.81,d0910_10_main0_36_mono.wav
0506,5,main0,19,4.62,397.89,d0506_5_main0_19_mono.wav
1920,20,main0,20,5.42,466.62,d1920_20_main0_20_mono.wav
1516,15,main0,57,5.5,473.77,d1516_15_main0_57_mono.wav
0304,3,main0,19,5.07,436.39,d0304_3_main0_19_mono.wav
1112,11,main0,31,8.73,752.15,d1112_11_main0_31_mono.wav
1314,13,main0,55,5.37,463.01,d1314_13_main0_55_mono.wav
1516,15,main0,5,7.02,604.7,d1516_15_main0_5_mono.wav
1920,19,main0,11,4.88,420.8,d1920_19_main0_11_mono.wav
0304,3,main0,1,5.59,481.27,d0304_3_main0_1_mono.wav
1516,16,main0,50,5.05,435.27,d1516_16_main0_50_mono.wav
0910,10,main0,8,6.38,549.66,d0910_10_main0_8_mono.wav
1718,18,main0,58,3.52,302.89,d1718_18_main0_58_mono.wav
1112,12,main0,36,7.75,667.49,d1112_12_main0_36_mono.wav
0506,5,main0,65,5.85,503.92,d0506_5_main0_65_mono.wav
1112,11,main0,79,7.33,631.65,d1112_11_main0_79_mono.wav
0304,3,main0,51,5.58,480.84,d0304_3_main0_51_mono.wav
1718,17,main0,47,3.8,327.35,d1718_17_main0_47_mono.wav
1920,20,main0,68,6.48,558.44,d1920_20_main0_68_mono.wav
0910,9,main0,55,4.18,360.42,d0910_9_main0_55_mono.wav
1718,18,main0,10,4.67,401.94,d1718_18_main0_10_mono.wav
1516,16,main0,18,7.62,655.95,d1516_16_main0_18_mono.wav
1718,17,main0,1,5.05,435.1,d1718_17_main0_1_mono.wav
0506,6,main0,62,5.22,449.74,d0506_6_main0_62_mono.wav
1920,19,main0,59,5.58,480.84,d1920_19_main0_59_mono.wav
0506,5,main0,13,3.49,300.47,d0506_5_main0_13_mono.wav
1314,14,main0,70,3.99,343.46,d1314_14_main0_70_mono.wav
0304,3,main0,27,6.93,596.86,d0304_3_main0_27_mono.wav
1718,17,main0,31,7.26,625.62,d1718_17_main0_31_mono.wav
1516,15,main0,69,7.05,607.11,d1516_15_main0_69_mono.wav
1718,18,main0,66,3.15,271.28,d1718_18_main0_66_mono.wav
0910,9,main0,23,7.23,622.53,d0910_9_main0_23_mono.wav
0506,6,main0,14,7.71,663.78,d0506_6_main0_14_mono.wav
0102,1,main0,75,5.66,487.55,d0102_1_main0_75_mono.wav
1516,15,main0,21,4.13,356.12,d1516_15_main0_21_mono.wav
1718,17,main0,79,6.68,575.84,d1718_17_main0_79_mono.wav
1920,20,main0,56,7.43,639.75,d1920_20_main0_56_mono.wav
0304,4,main0,74,6.57,565.59,d0304_4_main0_74_mono.wav
1112,11,main0,47,5.55,478.08,d1112_11_main0_47_mono.wav
1314,14,main0,38,5.47,471.54,d1314_14_main0_38_mono.wav
0910,10,main0,74,5.08,437.94,d0910_10_main0_74_mono.wav
1314,13,main0,23,5.31,456.98,d1314_13_main0_23_mono.wav
1920,19,main0,67,4.35,374.89,d1920_19_main0_67_mono.wav
1920,19,main0,9,3.55,305.9,d1920_19_main0_9_mono.wav
0102,2,main0,72,8.98,773.95,d0102_2_main0_72_mono.wav
1516,16,main0,26,8.62,742.25,d1516_16_main0_26_mono.wav
1112,12,main0,40,4.15,357.49,d1112_12_main0_40_mono.wav
0506,5,main0,31,6.6,568.95,d0506_5_main0_31_mono.wav
1314,13,main0,49,5.34,459.65,d1314_13_main0_49_mono.wav
1314,14,main0,52,6.02,518.65,d1314_14_main0_52_mono.wav
1112,11,main0,9,3.65,314.51,d1112_11_main0_9_mono.wav
0102,2,main0,8,5.93,510.98,d0102_2_main0_8_mono.wav
0910,9,main0,5,5.43,468.09,d0910_9_main0_5_mono.wav
1718,17,main0,13,3.33,287.12,d1718_17_main0_13_mono.wav
1718,18,main0,44,8.43,726.23,d1718_18_main0_44_mono.wav
0102,2,main0,18,7.33,631.65,d0102_2_main0_18_mono.wav
0506,6,main0,36,11.46,987.21,d0506_6_main0_36_mono.wav
0304,4,main0,56,7.73,665.85,d0304_4_main0_56_mono.wav
1920,20,main0,74,5.18,446.55,d1920_20_main0_74_mono.wav
0102,1,main0,57,5.8,499.53,d0102_1_main0_57_mono.wav
0506,6,main0,6,8.66,745.87,d0506_6_main0_6_mono.wav
0506,5,main0,3,3.27,281.87,d0506_5_main0_3_mono.wav
1112,11,main0,65,6.63,571.36,d1112_11_main0_65_mono.wav
0506,5,main0,79,6.01,517.53,d0506_5_main0_79_mono.wav
0910,10,main0,56,7.63,657.41,d0910_10_main0_56_mono.wav
1920,19,main0,45,4.3,370.5,d1920_19_main0_45_mono.wav
0102,2,main0,50,4.3,370.59,d0102_2_main0_50_mono.wav
1112,12,main0,62,4.33,373.08,d1112_12_main0_62_mono.wav
0910,9,main0,49,6.18,532.43,d0910_9_main0_49_mono.wav
1516,15,main0,75,5.73,493.84,d1516_15_main0_75_mono.wav
0102,1,main0,21,3.25,279.97,d0102_1_main0_21_mono.wav
0304,4,main0,20,5.77,496.69,d0304_4_main0_20_mono.wav
1112,11,main0,13,3.48,300.13,d1112_11_main0_13_mono.wav
0304,4,main0,4,4.97,428.04,d0304_4_main0_4_mono.wav
0910,10,main0,20,4.93,424.51,d0910_10_main0_20_mono.wav
1314,13,main0,77,5.02,432.52,d1314_13_main0_77_mono.wav
1920,19,main0,33,5.98,515.29,d1920_19_main0_33_mono.wav
1516,16,main0,72,7.32,630.36,d1516_16_main0_72_mono.wav
0102,2,main0,26,9.37,806.76,d0102_2_main0_26_mono.wav
1112,12,main0,14,4.55,391.86,d1112_12_main0_14_mono.wav
0506,5,main0,47,4.62,397.89,d0506_5_main0_47_mono.wav
0910,10,main0,68,6.3,542.77,d0910_10_main0_68_mono.wav
